13.364
13.364
13.364
13.364
13.864
14.064
14.064
13.964
13.164
12.764
12.464
11.964
11.564
10.964
10.764
11.164
11.264
11.364
10.964
10.464
10.864
11.764
12.464
12.264
11.264
9.264
7.864
6.764
5.864
5.364
4.364
3.764
3.264
3.164
3.564
3.764
3.764
3.264
2.564
2.064
1.764
1.864
1.764
1.464
1.564
1.764
2.164
2.664
2.664
2.064
1.764
1.364
1.464
1.764
1.564
1.264
0.464
-0.436
-1.636
-3.036
-4.336
-5.736
-7.636
-9.636
-11.636
-12.036
-9.536
-4.236
4.064
14.964
29.064
45.864
62.864
77.264
85.064
83.064
70.864
50.764
28.164
9.064
-2.836
-6.936
-6.236
-4.036
-2.236
-1.736
-1.736
-1.736
-1.336
-0.636
-0.436
-0.636
-1.136
-1.436
-1.936
-1.936
-1.736
-1.936
-1.636
-1.436
-1.436
-1.336
-1.636
-2.236
-2.336
-2.236
-1.436
-0.736
-0.436
-0.536
-1.236
-1.536
-1.936
-2.236
-2.536
-2.936
-2.936
-2.636
-2.136
-1.636
-1.636
-2.036
-1.936
-1.836
-1.636
-1.236
-1.436
-1.636
-1.836
-1.836
-1.936
-2.236
-2.536
-2.936
-3.036
-2.636
-1.936
-1.636
-1.336
-1.636
-1.836
-1.836
-1.936
-1.936
-2.236
-2.636
-2.736
-2.636
-2.436
-1.936
-2.136
-2.336
-2.536
-2.636
-2.336
-2.036
-2.136
-2.536
-2.936
-3.136
-3.036
-2.636
-2.536
-2.836
-3.136
-3.636
-3.936
-3.936
-4.136
-4.636
-4.736
-4.736
-4.436
-3.936
-4.036
-4.336
-4.536
-4.636
-4.336
-4.036
-4.036
-4.136
-4.036
-3.436
-2.636
-1.736
-1.336
-1.536
-1.336
-0.836
-0.136
0.864
1.264
1.464
1.764
2.064
2.864
3.664
4.364
4.564
4.564
4.664
5.064
5.464
5.664
5.464
4.964
5.064
4.964
4.964
5.164
4.864
4.864
4.964
4.564
4.464
4.264
3.964
3.864
3.764
3.764
3.564
3.364
2.864
2.564
2.664
3.064
3.264
3.164
2.864
2.564
2.664
2.964
3.264
3.064
2.764
2.464
2.364
2.364
2.564
2.164
1.664
1.264
0.964
0.964
0.764
0.664
0.464
0.564
1.064
1.564
1.864
1.864
1.364
1.264
1.164
1.064
1.164
0.764
0.164
-0.036
0.064
0.464
0.764
0.464
-0.136
-0.636
-0.436
-0.036
0.364
0.264
-0.336
-0.736
-0.836
-0.636
-0.136
0.264
0.364
0.564
0.564
0.864
1.064
1.064
1.064
0.764
0.964
1.364
1.564
1.564
1.064
0.564
0.564
0.864
1.564
2.264
2.664
2.964
3.164
3.564
4.064
4.464
5.364
5.964
6.864
7.964
8.364
8.464
7.964
7.564
7.164
6.964
7.064
6.864
6.664
6.364
6.164
6.364
6.864
7.564
7.364
6.064
4.564
2.664
1.364
0.464
-0.436
-0.936
-1.036
-0.836
-0.536
-0.536
-1.036
-1.536
-2.036
-2.336
-2.536
-2.536
-2.836
-2.636
-2.336
-2.036
-1.336
-1.636
-2.036
-2.236
-2.436
-2.036
-1.536
